timestamp,ghi_w_m2,dni_w_m2,temp_amb_c,wind_speed_m_s
2021-06-09 08:00:00,600.0,621.14,37.14,2.89
2021-06-09 09:00:00,773.4,710.19,39.22,3.14
2021-06-09 10:00:00,901.9,761.81,40.7,3.35
2021-06-09 11:00:00,978.95,828.3,41.75,3.67
2021-06-09 12:00:00,987.42,827.89,42.33,4.08
2021-06-09 13:00:00,924.0,781.16,42.47,4.45
2021-06-09 14:00:00,797.88,687.74,42.18,4.61
2021-06-09 15:00:00,621.17,570.72,41.43,4.59
2021-06-09 16:00:00,419.33,432.78,40.39,4.45
2021-06-09 17:00:00,216.6,263.94,39.0,4.12
2021-06-09 18:00:00,56.17,48.39,36.56,2.72
2021-06-09 19:00:00,0.0,0.0,33.05,1.82
2021-06-09 20:00:00,0.0,0.0,31.84,1.9
2021-06-09 21:00:00,0.0,0.0,30.69,1.87
2021-06-09 22:00:00,0.0,0.0,29.64,1.86
2021-06-09 23:00:00,0.0,0.0,28.69,1.89
2021-06-10 00:00:00,0.0,0.0,27.83,1.9
2021-06-10 01:00:00,0.0,0.0,27.08,1.9
2021-06-10 02:00:00,0.0,0.0,26.37,1.89
2021-06-10 03:00:00,0.0,0.0,25.68,1.89
2021-06-10 04:00:00,0.0,0.0,25.01,1.88
2021-06-10 05:00:00,57.58,126.39,25.5,2.4
2021-06-10 06:00:00,236.3,449.17,27.76,3.21
2021-06-10 07:00:00,446.0,631.85,31.6,3.59
2021-06-10 08:00:00,645.78,731.11,35.25,4.43
2021-06-10 09:00:00,813.17,800.36,36.88,4.59
2021-06-10 10:00:00,936.62,837.1,38.21,4.73
2021-06-10 11:00:00,997.28,863.07,39.26,4.89
2021-06-10 12:00:00,963.5,697.36,40.0,5.13
2021-06-10 13:00:00,892.8,593.37,40.32,5.33
2021-06-10 14:00:00,747.62,446.48,40.23,5.39
2021-06-10 15:00:00,560.28,315.58,39.64,5.27
2021-06-10 16:00:00,361.88,194.65,38.79,4.93
2021-06-10 17:00:00,177.55,75.43,37.58,4.38
2021-06-10 18:00:00,47.72,2.87,35.35,2.74
2021-06-10 19:00:00,0.0,0.0,31.5,1.61
2021-06-10 20:00:00,0.0,0.0,29.8,1.44
2021-06-10 21:00:00,0.0,0.0,28.69,1.22
2021-06-10 22:00:00,0.0,0.0,27.99,1.07
2021-06-10 23:00:00,0.0,0.0,27.47,1.03
2021-06-11 00:00:00,0.0,0.0,26.86,1.06
2021-06-11 01:00:00,0.0,0.0,26.21,1.08
2021-06-11 02:00:00,0.0,0.0,25.58,1.06
2021-06-11 03:00:00,0.0,0.0,24.95,0.97
2021-06-11 04:00:00,0.0,0.0,24.31,0.91
2021-06-11 05:00:00,47.97,13.61,25.03,0.87
2021-06-11 06:00:00,203.65,203.37,28.35,1.95
2021-06-11 07:00:00,408.83,400.12,31.46,2.6
2021-06-11 08:00:00,614.83,553.71,34.83,2.92
2021-06-11 09:00:00,794.28,635.75,37.29,3.34
2021-06-11 10:00:00,928.72,730.1,38.57,3.9
2021-06-11 11:00:00,1007.92,805.06,39.35,4.36
2021-06-11 12:00:00,1018.25,798.06,39.74,4.66
2021-06-11 13:00:00,955.42,752.81,39.91,4.85
2021-06-11 14:00:00,830.15,683.47,39.71,4.96
2021-06-11 15:00:00,655.35,591.78,39.09,5.01
2021-06-11 16:00:00,449.0,466.38,38.03,5.01
2021-06-11 17:00:00,237.65,294.19,36.45,4.8
2021-06-11 18:00:00,64.75,70.37,34.32,3.81
2021-06-11 19:00:00,0.0,0.0,31.43,2.51
2021-06-11 20:00:00,0.0,0.0,30.16,2.48
2021-06-11 21:00:00,0.0,0.0,29.31,2.58
2021-06-11 22:00:00,0.0,0.0,28.49,2.5
2021-06-11 23:00:00,0.0,0.0,27.72,2.41
2021-06-12 00:00:00,0.0,0.0,27.13,2.46
2021-06-12 01:00:00,0.0,0.0,26.54,2.4
2021-06-12 02:00:00,0.0,0.0,26.05,2.3
2021-06-12 03:00:00,0.0,0.0,25.58,2.23
2021-06-12 04:00:00,0.0,0.0,25.06,2.22
2021-06-12 05:00:00,55.78,69.02,25.6,2.73
2021-06-12 06:00:00,233.82,370.4,27.85,3.43
2021-06-12 07:00:00,446.9,567.46,31.7,4.12
2021-06-12 08:00:00,650.72,682.77,34.2,4.84
2021-06-12 09:00:00,820.95,739.73,35.79,4.98
2021-06-12 10:00:00,942.62,757.17,37.2,5.13
2021-06-12 11:00:00,999.38,750.07,38.29,5.21
2021-06-12 12:00:00,990.22,632.9,39.01,5.14
2021-06-12 13:00:00,926.9,605.7,39.4,5.07
2021-06-12 14:00:00,782.5,476.19,39.4,5.05
2021-06-12 15:00:00,602.1,367.06,38.96,5.03
2021-06-12 16:00:00,397.88,246.93,38.11,4.89
2021-06-12 17:00:00,203.23,122.72,36.84,4.57
2021-06-12 18:00:00,54.25,7.8,34.82,3.43
2021-06-12 19:00:00,0.0,0.0,31.57,2.04
2021-06-12 20:00:00,0.0,0.0,30.11,1.91
2021-06-12 21:00:00,0.0,0.0,29.16,1.99
2021-06-12 22:00:00,0.0,0.0,28.22,1.98
2021-06-12 23:00:00,0.0,0.0,27.23,1.9
2021-06-13 00:00:00,0.0,0.0,26.32,1.8
2021-06-13 01:00:00,0.0,0.0,25.55,1.72
2021-06-13 02:00:00,0.0,0.0,24.83,1.66
2021-06-13 03:00:00,0.0,0.0,24.11,1.55
2021-06-13 04:00:00,0.0,0.0,23.47,1.5
2021-06-13 05:00:00,60.78,140.07,24.05,1.86
2021-06-13 06:00:00,247.77,493.37,26.36,2.48
2021-06-13 07:00:00,460.0,665.87,30.02,2.81
2021-06-13 08:00:00,660.38,754.89,34.19,3.33
2021-06-13 09:00:00,828.1,797.95,36.98,3.6
2021-06-13 10:00:00,948.42,841.42,38.92,4.03
2021-06-13 11:00:00,1014.12,880.52,40.24,4.48
2021-06-13 12:00:00,1010.33,848.23,40.99,4.78
2021-06-13 13:00:00,944.97,763.48,41.33,4.94
2021-06-13 14:00:00,816.83,678.08,41.27,5.06
2021-06-13 15:00:00,638.97,556.18,40.71,5.06
2021-06-13 16:00:00,434.38,419.08,39.77,4.91
2021-06-13 17:00:00,226.4,245.81,38.49,4.52
2021-06-13 18:00:00,60.55,35.22,36.41,3.22
2021-06-13 19:00:00,0.0,0.0,33.22,1.89
2021-06-13 20:00:00,0.0,0.0,31.81,1.73
2021-06-13 21:00:00,0.0,0.0,30.79,1.65
2021-06-13 22:00:00,0.0,0.0,29.9,1.63
2021-06-13 23:00:00,0.0,0.0,29.04,1.61
2021-06-14 00:00:00,0.0,0.0,28.09,1.52
2021-06-14 01:00:00,0.0,0.0,27.12,1.44
2021-06-14 02:00:00,0.0,0.0,26.08,1.34
2021-06-14 03:00:00,0.0,0.0,25.02,1.22
2021-06-14 04:00:00,0.0,0.0,24.16,1.13
2021-06-14 05:00:00,56.78,85.65,25.04,1.2
2021-06-14 06:00:00,230.8,361.33,28.07,2.12
2021-06-14 07:00:00,442.9,555.24,31.59,1.96
2021-06-14 08:00:00,646.45,667.9,36.35,2.7
2021-06-14 09:00:00,819.92,747.58,39.37,3.31
2021-06-14 10:00:00,942.75,778.68,41.25,3.62
2021-06-14 11:00:00,1009.62,812.15,42.67,3.8
2021-06-14 12:00:00,999.97,771.71,43.66,3.9
2021-06-14 13:00:00,939.33,733.38,44.16,3.95
2021-06-14 14:00:00,818.38,723.83,44.23,3.92
2021-06-14 15:00:00,656.85,688.61,43.91,3.82
2021-06-14 16:00:00,462.0,602.69,43.15,3.67
2021-06-14 17:00:00,253.95,450.81,41.85,3.35
2021-06-14 18:00:00,71.32,136.02,38.37,1.8
2021-06-14 19:00:00,0.0,0.0,34.45,1.68
2021-06-14 20:00:00,0.0,0.0,33.78,1.94
2021-06-14 21:00:00,0.0,0.0,32.9,1.85
2021-06-14 22:00:00,0.0,0.0,31.73,1.69
2021-06-14 23:00:00,0.0,0.0,30.57,1.61
2021-06-15 00:00:00,0.0,0.0,29.86,1.65
2021-06-15 01:00:00,0.0,0.0,29.33,1.7
2021-06-15 02:00:00,0.0,0.0,28.38,1.53
2021-06-15 03:00:00,0.0,0.0,27.24,1.34
2021-06-15 04:00:00,0.0,0.0,26.59,1.27
2021-06-15 05:00:00,57.85,100.72,27.73,1.46
2021-06-15 06:00:00,238.7,414.84,31.23,2.84
2021-06-15 07:00:00,447.92,569.2,34.53,3.0
2021-06-15 08:00:00,649.95,672.4,38.7,3.53
2021-06-15 09:00:00,820.0,711.95,41.55,3.65
2021-06-15 10:00:00,951.53,808.51,43.11,3.81
2021-06-15 11:00:00,1012.58,762.75,44.04,4.1
2021-06-15 12:00:00,1001.38,720.09,44.55,4.31
2021-06-15 13:00:00,938.35,708.9,44.75,4.42
2021-06-15 14:00:00,812.1,641.03,44.59,4.43
2021-06-15 15:00:00,636.92,546.65,43.95,4.41
2021-06-15 16:00:00,433.33,419.29,42.88,4.34
2021-06-15 17:00:00,229.95,266.24,41.36,4.2
2021-06-15 18:00:00,63.9,53.28,38.98,3.32
2021-06-15 19:00:00,0.0,0.0,36.13,2.79
2021-06-15 20:00:00,0.0,0.0,34.95,3.4
2021-06-15 21:00:00,0.0,0.0,33.9,3.91
2021-06-15 22:00:00,0.0,0.0,33.01,4.09
2021-06-15 23:00:00,0.0,0.0,31.72,4.01
2021-06-16 00:00:00,0.0,0.0,30.98,4.17
2021-06-16 01:00:00,0.0,0.0,30.18,3.76
2021-06-16 02:00:00,0.0,0.0,29.47,3.75
2021-06-16 03:00:00,0.0,0.0,28.31,3.21
2021-06-16 04:00:00,0.0,0.0,27.13,3.06
2021-06-16 05:00:00,52.85,54.35,27.26,3.61
2021-06-16 06:00:00,224.02,331.83,28.97,4.25
2021-06-16 07:00:00,432.2,518.97,31.72,5.11
2021-06-16 08:00:00,635.78,639.2,34.51,5.35
2021-06-16 09:00:00,808.9,727.41,36.76,5.24
2021-06-16 10:00:00,935.83,775.05,38.56,5.07
2021-06-16 11:00:00,1005.92,821.17,39.92,4.97
2021-06-16 12:00:00,1012.6,792.47,40.82,4.95
2021-06-16 13:00:00,950.7,732.83,41.29,5.05
2021-06-16 14:00:00,816.88,623.54,41.23,5.19
2021-06-16 15:00:00,642.83,535.51,40.75,5.26
2021-06-16 16:00:00,438.08,407.71,39.88,5.2
2021-06-16 17:00:00,232.7,259.78,38.59,4.93
2021-06-16 18:00:00,61.9,29.79,36.55,3.98
2021-06-16 19:00:00,0.0,0.0,33.78,3.06
2021-06-16 20:00:00,0.0,0.0,32.52,3.26
2021-06-16 21:00:00,0.0,0.0,31.56,3.48
2021-06-16 22:00:00,0.0,0.0,30.63,3.53
2021-06-16 23:00:00,0.0,0.0,29.73,3.51
2021-06-17 00:00:00,0.0,0.0,28.91,3.39
2021-06-17 01:00:00,0.0,0.0,28.15,3.28
2021-06-17 02:00:00,0.0,0.0,27.65,3.51
2021-06-17 03:00:00,0.0,0.0,27.3,3.94
2021-06-17 04:00:00,0.0,0.0,26.57,4.1
2021-06-17 05:00:00,54.9,77.45,26.23,4.32
2021-06-17 06:00:00,232.75,387.67,27.59,5.23
2021-06-17 07:00:00,444.38,566.43,29.96,5.94
2021-06-17 08:00:00,649.25,671.87,32.44,6.15
2021-06-17 09:00:00,823.35,740.26,34.73,6.33
2021-06-17 10:00:00,951.5,771.18,36.7,6.47
2021-06-17 11:00:00,1020.0,761.39,38.17,6.53
2021-06-17 12:00:00,1003.75,652.97,38.89,6.46
2021-06-17 13:00:00,939.45,615.89,39.37,6.36
2021-06-17 14:00:00,810.8,548.82,39.47,6.24
2021-06-17 15:00:00,629.88,443.65,39.1,6.06
2021-06-17 16:00:00,414.25,282.91,38.42,5.89
2021-06-17 17:00:00,212.0,140.98,37.25,5.55
2021-06-17 18:00:00,58.38,11.5,35.35,4.62
2021-06-17 19:00:00,0.0,0.0,32.92,3.65
2021-06-17 20:00:00,0.0,0.0,31.2,3.32
2021-06-17 21:00:00,0.0,0.0,30.06,3.43
2021-06-17 22:00:00,0.0,0.0,29.05,3.49
2021-06-17 23:00:00,0.0,0.0,28.18,3.55
2021-06-18 00:00:00,0.0,0.0,27.4,3.51
2021-06-18 01:00:00,0.0,0.0,26.59,3.34
2021-06-18 02:00:00,0.0,0.0,25.83,3.16
2021-06-18 03:00:00,0.0,0.0,25.07,2.99
2021-06-18 04:00:00,0.0,0.0,24.46,3.02
2021-06-18 05:00:00,57.3,110.05,24.63,3.48
2021-06-18 06:00:00,240.75,453.17,26.34,4.53
2021-06-18 07:00:00,455.33,641.98,29.21,5.24
2021-06-18 08:00:00,659.72,752.31,32.5,5.33
2021-06-18 09:00:00,832.45,816.57,35.59,5.47
2021-06-18 10:00:00,957.0,862.27,38.59,5.56
2021-06-18 11:00:00,1026.65,897.04,40.36,5.48
2021-06-18 12:00:00,1023.28,882.69,41.54,5.36
2021-06-18 13:00:00,958.03,793.77,42.21,5.23
2021-06-18 14:00:00,829.58,702.67,42.38,5.05
2021-06-18 15:00:00,648.28,569.86,42.24,4.9
2021-06-18 16:00:00,437.52,404.89,41.71,4.77
2021-06-18 17:00:00,229.07,237.97,40.39,4.37
2021-06-18 18:00:00,63.67,34.13,37.53,2.77
2021-06-18 19:00:00,0.0,0.0,34.07,2.19
2021-06-18 20:00:00,0.0,0.0,32.79,2.51
2021-06-18 21:00:00,0.0,0.0,31.49,2.69
2021-06-18 22:00:00,0.0,0.0,30.19,2.66
2021-06-18 23:00:00,0.0,0.0,29.01,2.58
2021-06-19 00:00:00,0.0,0.0,28.1,2.64
2021-06-19 01:00:00,0.0,0.0,27.43,2.84
2021-06-19 02:00:00,0.0,0.0,26.81,3.08
2021-06-19 03:00:00,0.0,0.0,26.13,3.15
2021-06-19 04:00:00,0.0,0.0,25.47,3.17
2021-06-19 05:00:00,52.28,52.56,25.56,3.42
2021-06-19 06:00:00,225.77,341.69,27.4,4.11
2021-06-19 07:00:00,438.55,549.06,30.44,4.95
2021-06-19 08:00:00,644.03,680.32,33.63,5.06
2021-06-19 09:00:00,817.9,760.58,36.44,5.07
2021-06-19 10:00:00,946.7,817.03,38.81,4.86
2021-06-19 11:00:00,1011.25,860.72,40.56,4.53
2021-06-19 12:00:00,981.8,683.69,41.64,4.22
2021-06-19 13:00:00,913.08,620.65,42.2,3.97
2021-06-19 14:00:00,779.83,525.41,42.31,3.81
2021-06-19 15:00:00,600.12,403.49,41.77,3.65
2021-06-19 16:00:00,396.15,263.69,40.85,3.46
2021-06-19 17:00:00,200.52,126.31,39.44,3.13
2021-06-19 18:00:00,57.15,9.78,35.88,1.59
2021-06-19 19:00:00,0.0,0.0,32.07,1.39
2021-06-19 20:00:00,0.0,0.0,30.8,1.4
2021-06-19 21:00:00,0.0,0.0,29.74,1.42
2021-06-19 22:00:00,0.0,0.0,28.78,1.45
2021-06-19 23:00:00,0.0,0.0,27.93,1.52
2021-06-20 00:00:00,0.0,0.0,27.18,1.61
2021-06-20 01:00:00,0.0,0.0,26.54,1.72
2021-06-20 02:00:00,0.0,0.0,25.96,1.84
2021-06-20 03:00:00,0.0,0.0,25.09,1.96
2021-06-20 04:00:00,0.0,0.0,24.43,2.25
2021-06-20 05:00:00,47.67,17.92,24.98,3.05
2021-06-20 06:00:00,212.05,250.27,27.24,3.64
2021-06-20 07:00:00,415.48,417.82,30.96,3.8
2021-06-20 08:00:00,621.58,554.35,34.48,4.0
2021-06-20 09:00:00,799.3,643.32,37.27,3.91
2021-06-20 10:00:00,929.78,691.33,39.26,3.77
2021-06-20 11:00:00,1003.28,713.77,40.58,3.81
2021-06-20 12:00:00,1009.92,787.27,41.5,3.98
2021-06-20 13:00:00,950.45,743.06,42.0,4.17
2021-06-20 14:00:00,832.1,693.97,42.16,4.28
2021-06-20 15:00:00,664.53,630.26,41.88,4.3
2021-06-20 16:00:00,463.62,521.38,41.07,4.17
2021-06-20 17:00:00,253.1,363.99,39.72,3.77
2021-06-20 18:00:00,74.38,106.59,36.48,2.04
2021-06-20 19:00:00,0.0,0.0,31.98,1.55
2021-06-20 20:00:00,0.0,0.0,30.77,1.62
2021-06-20 21:00:00,0.0,0.0,29.71,1.61
2021-06-20 22:00:00,0.0,0.0,28.81,1.62
2021-06-20 23:00:00,0.0,0.0,28.03,1.59
2021-06-21 00:00:00,0.0,0.0,27.23,1.55
2021-06-21 01:00:00,0.0,0.0,26.45,1.51
2021-06-21 02:00:00,0.0,0.0,25.63,1.49
2021-06-21 03:00:00,0.0,0.0,24.77,1.44
2021-06-21 04:00:00,0.0,0.0,23.9,1.38
2021-06-21 05:00:00,50.1,32.34,24.96,1.47
2021-06-21 06:00:00,215.7,245.4,28.33,2.33
2021-06-21 07:00:00,421.52,427.85,31.89,1.74
2021-06-21 08:00:00,627.15,587.43,37.4,2.54
2021-06-21 09:00:00,804.5,673.52,40.63,2.96
2021-06-21 10:00:00,936.03,749.02,42.75,3.16
2021-06-21 11:00:00,1000.28,774.75,44.32,3.32
2021-06-21 12:00:00,994.25,711.69,45.36,3.44
2021-06-21 13:00:00,930.62,668.79,45.89,3.55
2021-06-21 14:00:00,802.03,585.96,45.87,3.65
2021-06-21 15:00:00,628.78,509.18,45.35,3.67
2021-06-21 16:00:00,429.35,387.62,44.37,3.56
2021-06-21 17:00:00,227.98,248.53,42.94,3.2
2021-06-21 18:00:00,66.32,50.2,39.13,1.64
2021-06-21 19:00:00,0.0,0.0,34.93,1.47
2021-06-21 20:00:00,0.0,0.0,33.76,1.57
2021-06-21 21:00:00,0.0,0.0,32.86,1.65
2021-06-21 22:00:00,0.0,0.0,32.03,1.72
2021-06-21 23:00:00,0.0,0.0,31.4,1.85
2021-06-22 00:00:00,0.0,0.0,30.76,1.89
2021-06-22 01:00:00,0.0,0.0,29.61,1.76
2021-06-22 02:00:00,0.0,0.0,28.48,1.63
2021-06-22 03:00:00,0.0,0.0,27.37,1.45
2021-06-22 04:00:00,0.0,0.0,26.1,1.15
2021-06-22 05:00:00,54.12,88.84,26.74,0.97
2021-06-22 06:00:00,233.77,404.92,29.57,1.62
2021-06-22 07:00:00,445.5,604.78,32.76,1.8
2021-06-22 08:00:00,648.1,718.87,37.51,2.0
2021-06-22 09:00:00,817.6,782.71,42.01,1.98
2021-06-22 10:00:00,949.17,822.26,44.6,2.25
2021-06-22 11:00:00,1006.22,840.4,45.81,2.77
2021-06-22 12:00:00,1009.0,793.52,46.42,3.24
2021-06-22 13:00:00,926.95,633.4,46.63,3.58
2021-06-22 14:00:00,766.7,422.44,46.49,3.78
2021-06-22 15:00:00,564.75,267.4,45.91,3.87
2021-06-22 16:00:00,368.23,164.88,44.87,3.86
2021-06-22 17:00:00,206.07,101.77,43.32,3.69
2021-06-22 18:00:00,56.75,5.19,40.2,2.37
2021-06-22 19:00:00,0.0,0.0,36.83,2.16
2021-06-22 20:00:00,0.0,0.0,35.51,2.4
2021-06-22 21:00:00,0.0,0.0,34.22,2.51
2021-06-22 22:00:00,0.0,0.0,33.0,2.55
2021-06-22 23:00:00,0.0,0.0,31.83,2.43
2021-06-23 00:00:00,0.0,0.0,30.77,2.23
2021-06-23 01:00:00,0.0,0.0,29.82,2.04
2021-06-23 02:00:00,0.0,0.0,28.93,1.92
2021-06-23 03:00:00,0.0,0.0,28.14,1.86
2021-06-23 04:00:00,0.0,0.0,27.39,1.79
2021-06-23 05:00:00,51.67,67.49,27.96,2.01
2021-06-23 06:00:00,225.93,371.11,30.54,2.71
2021-06-23 07:00:00,435.83,574.46,34.28,2.65
2021-06-23 08:00:00,639.53,696.01,38.58,4.06
2021-06-23 09:00:00,812.85,766.59,40.7,4.06
2021-06-23 10:00:00,940.33,834.94,42.21,4.18
2021-06-23 11:00:00,1013.17,855.74,43.31,4.38
2021-06-23 12:00:00,1002.3,792.91,43.98,4.58
2021-06-23 13:00:00,932.0,713.25,44.15,4.74
2021-06-23 14:00:00,797.88,576.65,43.88,4.78
2021-06-23 15:00:00,616.4,436.52,43.27,4.7
2021-06-23 16:00:00,414.38,310.55,42.3,4.53
2021-06-23 17:00:00,220.4,188.76,40.92,4.24
2021-06-23 18:00:00,66.32,38.71,38.56,3.02
2021-06-23 19:00:00,0.0,0.0,35.15,2.17
2021-06-23 20:00:00,0.0,0.0,33.91,2.31
2021-06-23 21:00:00,0.0,0.0,32.85,2.27
2021-06-23 22:00:00,0.0,0.0,31.91,2.22
2021-06-23 23:00:00,0.0,0.0,31.12,2.19
2021-06-24 00:00:00,0.0,0.0,30.32,2.11
2021-06-24 01:00:00,0.0,0.0,29.67,2.09
2021-06-24 02:00:00,0.0,0.0,28.98,2.02
2021-06-24 03:00:00,0.0,0.0,28.21,1.91
2021-06-24 04:00:00,0.0,0.0,27.5,1.86
2021-06-24 05:00:00,55.28,132.02,28.06,2.1
2021-06-24 06:00:00,235.3,448.25,30.55,2.82
2021-06-24 07:00:00,443.48,627.77,34.2,2.82
2021-06-24 08:00:00,643.25,722.13,38.65,4.51
2021-06-24 09:00:00,811.88,780.85,40.97,4.79
2021-06-24 10:00:00,949.47,826.42,42.69,4.92
2021-06-24 11:00:00,1015.47,811.41,44.07,5.0
2021-06-24 12:00:00,989.8,751.55,44.99,5.07
2021-06-24 13:00:00,927.38,658.54,45.46,5.1
2021-06-24 14:00:00,791.42,563.55,45.4,5.13
2021-06-24 15:00:00,607.0,429.43,44.8,5.06
2021-06-24 16:00:00,403.48,295.62,43.76,4.85
2021-06-24 17:00:00,208.6,160.22,42.31,4.41
2021-06-24 18:00:00,62.7,26.72,39.68,2.89
2021-06-24 19:00:00,0.0,0.0,36.0,1.96
2021-06-24 20:00:00,0.0,0.0,34.64,2.0
2021-06-24 21:00:00,0.0,0.0,33.56,2.0
2021-06-24 22:00:00,0.0,0.0,32.59,1.97
2021-06-24 23:00:00,0.0,0.0,31.69,1.9
2021-06-25 00:00:00,0.0,0.0,30.87,1.82
2021-06-25 01:00:00,0.0,0.0,30.11,1.75
2021-06-25 02:00:00,0.0,0.0,29.38,1.73
2021-06-25 03:00:00,0.0,0.0,28.64,1.69
2021-06-25 04:00:00,0.0,0.0,27.9,1.63
2021-06-25 05:00:00,48.05,45.88,28.5,1.85
2021-06-25 06:00:00,212.18,300.74,31.03,2.62
2021-06-25 07:00:00,420.42,493.5,34.48,2.22
2021-06-25 08:00:00,626.0,631.22,39.78,3.65
2021-06-25 09:00:00,802.2,708.34,42.66,3.95
2021-06-25 10:00:00,929.3,759.33,44.4,3.92
2021-06-25 11:00:00,999.65,821.03,45.63,3.89
2021-06-25 12:00:00,1009.5,839.25,46.28,3.88
2021-06-25 13:00:00,950.03,792.0,46.54,3.94
2021-06-25 14:00:00,825.08,708.46,46.38,4.03
2021-06-25 15:00:00,649.8,609.41,45.77,4.06
2021-06-25 16:00:00,447.15,482.0,44.72,3.97
2021-06-25 17:00:00,240.77,322.84,43.25,3.69
2021-06-25 18:00:00,71.53,90.8,40.57,2.36
2021-06-25 19:00:00,0.0,0.0,37.06,1.82
2021-06-25 20:00:00,0.0,0.0,35.88,1.93
2021-06-25 21:00:00,0.0,0.0,34.82,1.92
2021-06-25 22:00:00,0.0,0.0,33.85,1.94
2021-06-25 23:00:00,0.0,0.0,32.93,1.96
2021-06-26 00:00:00,0.0,0.0,32.03,1.91
2021-06-26 01:00:00,0.0,0.0,31.22,1.85
2021-06-26 02:00:00,0.0,0.0,30.49,1.79
2021-06-26 03:00:00,0.0,0.0,29.87,1.75
2021-06-26 04:00:00,0.0,0.0,29.31,1.73
2021-06-26 05:00:00,52.2,98.56,30.1,1.88
2021-06-26 06:00:00,228.5,417.56,33.3,2.9
2021-06-26 07:00:00,438.65,596.76,36.75,2.52
2021-06-26 08:00:00,642.42,703.71,41.27,3.45
2021-06-26 09:00:00,816.15,762.41,43.47,3.85
2021-06-26 10:00:00,942.03,794.11,45.04,3.97
2021-06-26 11:00:00,1008.72,828.2,46.22,4.04
2021-06-26 12:00:00,986.55,750.01,46.98,4.05
2021-06-26 13:00:00,922.38,688.95,47.23,4.06
2021-06-26 14:00:00,794.97,610.55,47.05,4.07
2021-06-26 15:00:00,617.65,508.45,46.32,4.02
2021-06-26 16:00:00,415.73,379.28,45.3,3.87
2021-06-26 17:00:00,217.75,232.29,43.95,3.51
2021-06-26 18:00:00,65.8,62.76,40.84,1.88
2021-06-26 19:00:00,0.0,0.0,36.55,1.42
2021-06-26 20:00:00,0.0,0.0,35.32,1.46
2021-06-26 21:00:00,0.0,0.0,34.4,1.5
2021-06-26 22:00:00,0.0,0.0,33.64,1.56
2021-06-26 23:00:00,0.0,0.0,33.03,1.65
2021-06-27 00:00:00,0.0,0.0,32.64,1.79
2021-06-27 01:00:00,0.0,0.0,32.56,2.0
2021-06-27 02:00:00,0.0,0.0,32.1,2.04
2021-06-27 03:00:00,0.0,0.0,31.3,2.06
2021-06-27 04:00:00,0.0,0.0,30.38,2.01
2021-06-27 05:00:00,42.92,25.78,30.66,2.06
2021-06-27 06:00:00,194.6,229.87,33.3,2.74
2021-06-27 07:00:00,395.75,439.28,36.98,2.21
2021-06-27 08:00:00,597.95,546.21,42.3,2.38
2021-06-27 09:00:00,773.62,643.64,45.35,2.1
2021-06-27 10:00:00,904.5,703.83,46.97,1.58
2021-06-27 11:00:00,981.97,745.71,48.17,1.1
2021-06-27 12:00:00,987.72,745.24,48.84,0.63
2021-06-27 13:00:00,925.1,713.26,49.18,0.61
2021-06-27 14:00:00,808.25,671.08,49.24,0.95
2021-06-27 15:00:00,643.33,611.07,48.93,1.29
2021-06-27 16:00:00,446.02,499.17,48.21,1.63
2021-06-27 17:00:00,241.38,342.11,46.76,1.74
2021-06-27 18:00:00,70.88,92.43,42.17,1.02
2021-06-27 19:00:00,0.0,0.0,38.41,1.08
2021-06-27 20:00:00,0.0,0.0,36.91,1.11
2021-06-27 21:00:00,0.0,0.0,35.71,1.12
2021-06-27 22:00:00,0.0,0.0,34.56,1.12
2021-06-27 23:00:00,0.0,0.0,33.5,1.12
2021-06-28 00:00:00,0.0,0.0,32.6,1.11
2021-06-28 01:00:00,0.0,0.0,32.22,1.19
2021-06-28 02:00:00,0.0,0.0,32.16,1.22
2021-06-28 03:00:00,0.0,0.0,31.58,1.16
2021-06-28 04:00:00,0.0,0.0,30.39,1.12
2021-06-28 05:00:00,46.62,57.67,30.2,0.88
2021-06-28 06:00:00,216.9,333.11,33.6,1.43
2021-06-28 07:00:00,428.98,540.45,36.67,1.53
2021-06-28 08:00:00,635.58,662.49,41.49,2.1
2021-06-28 09:00:00,811.35,746.28,44.61,2.52
2021-06-28 10:00:00,939.55,780.93,46.45,2.73
2021-06-28 11:00:00,1003.25,791.47,47.68,2.98
2021-06-28 12:00:00,987.6,716.58,48.41,3.29
2021-06-28 13:00:00,927.92,703.86,48.67,3.57
2021-06-28 14:00:00,801.3,638.54,48.5,3.75
2021-06-28 15:00:00,632.5,567.32,47.94,3.78
2021-06-28 16:00:00,435.35,443.99,47.0,3.65
2021-06-28 17:00:00,232.73,293.1,45.67,3.21
2021-06-28 18:00:00,70.53,90.78,41.78,1.52
2021-06-28 19:00:00,0.0,0.0,38.29,1.47
2021-06-28 20:00:00,0.0,0.0,37.63,1.76
2021-06-28 21:00:00,0.0,0.0,37.3,2.13
2021-06-28 22:00:00,0.0,0.0,36.37,2.21
2021-06-28 23:00:00,0.0,0.0,35.51,2.15
2021-06-29 00:00:00,0.0,0.0,34.68,1.94
2021-06-29 01:00:00,0.0,0.0,33.8,1.79
2021-06-29 02:00:00,0.0,0.0,32.85,1.76
2021-06-29 03:00:00,0.0,0.0,31.94,1.81
2021-06-29 04:00:00,0.0,0.0,31.08,1.84
2021-06-29 05:00:00,47.03,84.68,31.38,2.11
2021-06-29 06:00:00,220.98,410.72,33.67,2.66
2021-06-29 07:00:00,425.75,579.63,37.36,2.21
